@relation California-housing-19

@attribute Value numeric
@attribute Income numeric
@attribute Median-Age numeric
@attribute Rooms numeric
@attribute Bedrooms numeric
@attribute 'Population ' numeric
@attribute Occupancy numeric
@attribute Latitude numeric
@attribute Longitude numeric

@data
2.128,1.2387,42,4.248741,1.132931,3549,3.574018,37.72,-122.42
1.804,2.7083,10,4.435185,1.157407,355,3.287037,37.72,-122.36
2.25,10.2264,52,4.666667,0.888889,37,1.37037,37.74,-122.39
2.25,6.1359,26,6,1,23,2.555556,37.75,-122.4
2.071,4.2708,47,6.554217,1.144578,558,3.361446,37.71,-122.38
2.237,3.3625,47,4.632022,0.921348,1183,3.323034,37.71,-122.4
0.525,0.9365,28,3.043887,1.134796,1618,2.53605,37.96,-121.28
0.525,1.1094,49,3.773585,1.144654,1448,4.553459,37.95,-121.28
0.633,1.2904,46,3.081081,0.990991,1109,3.33033,37.95,-121.28
1.125,1.2411,52,3.44186,1.255814,630,2.44186,37.96,-121.29
0.75,0.8738,52,3.376471,1.4,154,1.811765,37.96,-121.29
0.875,0.7714,16,2.698582,1.085106,438,1.553191,37.95,-121.29
0.45,2.2024,9,3.492228,1.253886,575,2.979275,37.95,-121.3
0.225,0.7917,52,2.018868,1.490566,167,3.150943,37.95,-121.29
0.768,1.7875,24,3.533528,1.067055,1202,3.504373,37.96,-121.3
0.776,2.3393,48,5.148148,1.050926,583,2.699074,37.96,-121.31
1.102,1.2962,52,3.659091,1.090909,1025,2.329545,37.97,-121.29
1.031,1.3438,48,3.848485,1.170996,1237,2.677489,37.96,-121.29
0.923,1.3191,50,3.448347,1.152893,1340,2.768595,37.96,-121.29
1.104,1.125,31,3.700416,1.126214,1398,1.938974,37.96,-121.3
1.051,3.6591,52,5.673077,0.915385,736,2.830769,37.96,-121.3
0.974,1.7788,52,4.353698,1.009646,679,2.18328,37.96,-121.3
1.076,3.226,52,5.37247,0.947368,1157,2.342105,37.96,-121.31
0.926,3.3466,52,5.733542,0.943574,694,2.175549,37.96,-121.31
0.66,1.65,47,4.901879,1.058455,1455,3.037578,37.97,-121.28
0.613,1.425,43,3.690909,1.018182,1805,4.102273,37.96,-121.27
0.59,1.7212,43,3.868056,1.145833,573,3.979167,37.95,-121.27
0.546,1.8261,52,4.251613,0.993548,1368,4.412903,37.95,-121.27
0.52,1.7386,38,4.129032,1.072581,676,5.451613,37.94,-121.27
0.568,1.4688,44,3.642487,0.92487,1489,3.857513,37.94,-121.28
0.527,1.7039,48,4.194774,1.054632,1406,3.339667,37.94,-121.28
0.425,0.696,52,5.333333,1.592593,272,5.037037,37.95,-121.29
0.638,2.0303,40,4.925087,1.141115,2037,3.54878,37.94,-121.29
0.43,1.2625,40,4.61244,1.100478,742,3.550239,37.95,-121.32
0.45,1.9531,41,3.826531,1.102041,323,3.295918,37.94,-121.31
0.608,1.3417,40,4.659794,1.123711,412,4.247423,37.94,-121.3
0.675,2.375,52,4.8,1.2,23,4.6,37.94,-121.3
0.55,2.625,36,2.857143,0.714286,64,4.571429,37.94,-121.32
1.184,3.6094,52,6.05625,1.0375,788,2.4625,37.96,-121.31
0.872,3.1845,47,4.761905,0.963585,922,2.582633,37.96,-121.32
0.881,2.0398,46,4.911528,0.978552,975,2.613941,37.96,-121.32
0.803,2.5488,42,4.775811,1.00295,906,2.672566,37.96,-121.33
0.594,2.1284,27,4.420673,1.0625,2010,4.831731,37.96,-121.34
0.621,1.7885,36,5.151724,1.303448,338,2.331034,37.95,-121.32
0.5,2.7656,5,6.15,1.05,50,2.5,37.96,-121.32
0.946,3.765,33,5.71789,1.041284,1203,2.759174,37.97,-121.34
1.137,3.0354,23,4.327217,1.007645,1554,2.376147,37.96,-121.34
0.939,3.1406,33,5.448584,1.014903,1698,2.530551,37.97,-121.35
2.474,3.9922,32,5.738318,0.88785,227,2.121495,37.96,-121.36
1.899,5.8995,21,6.958549,0.948187,462,2.393782,37.96,-121.35
0.941,3.066,37,4.882707,0.966917,1737,2.61203,37.98,-121.32
0.846,3.4625,36,5.722426,1.058824,1746,3.209559,37.98,-121.33
0.916,3.5404,38,5.643494,1.024955,1351,2.4082,37.97,-121.33
0.878,3.3235,46,5.011038,0.942605,1097,2.421634,37.97,-121.32
0.888,2.9107,43,5.600457,1.118721,1093,2.495434,37.97,-121.32
0.926,2.5195,20,5.049708,1.128655,730,2.134503,37.96,-121.33
0.874,3.5703,43,4.721875,0.9125,721,2.253125,37.97,-121.33
0.908,2.0043,36,5.264151,1.326146,999,2.692722,37.97,-121.33
1.415,3.0625,47,5.470113,1.071082,1228,1.983845,37.98,-121.31
1.136,4.061,52,5.843137,1.052941,1128,2.211765,37.97,-121.3
1.837,5.1915,42,5.902913,0.89644,720,2.330097,37.97,-121.31
1.231,3.6667,45,5.891403,1.027149,988,2.235294,37.97,-121.31
0.654,2.625,42,3.930818,0.899371,533,3.352201,37.98,-121.29
0.988,1.7794,52,5.954274,1.10338,1392,2.767396,37.97,-121.29
0.767,2.5043,49,4.547273,1.027273,1171,2.129091,37.98,-121.29
0.983,4.175,47,5.344595,1.038288,990,2.22973,37.98,-121.3
1.054,2.2981,52,5.867532,1.083117,766,1.98961,37.97,-121.3
0.906,3.4141,41,5.027027,1.032432,463,2.502703,37.99,-121.29
0.813,1.5152,30,2.425573,1.007634,2019,3.853053,37.99,-121.29
0.875,2.6673,38,5.042463,1.048832,1167,2.477707,37.99,-121.3
0.938,2.6364,39,5.348653,1.044374,1388,2.199683,37.98,-121.3
0.557,2.8854,42,5.103093,1.195876,284,2.927835,37.99,-121.28
0.557,2.1265,32,4.436314,1.111111,2050,2.777778,37.98,-121.26
0.7,2.5714,43,4.939394,0.977273,1322,2.503788,37.98,-121.27
0.728,2.6812,43,5.843023,1.162791,492,2.860465,37.98,-121.27
0.699,2.1429,52,5.502924,1.076023,414,2.421053,37.98,-121.28
0.752,1.6944,45,4.948718,1.015385,498,2.553846,37.99,-121.29
0.544,1.1141,39,4.566964,1.084821,550,2.455357,37.97,-121.27
0.636,2.5,43,3.467105,0.875,367,2.414474,37.96,-121.26
0.527,1.962,43,4.557692,1.0625,749,3.600962,37.96,-121.27
0.542,2.5625,52,6.268817,1.225806,310,3.333333,37.96,-121.27
0.542,0.9782,41,3.953995,1.048426,885,2.142857,37.98,-121.26
0.483,1.5329,39,4.263285,1,1056,2.550725,37.98,-121.25
0.505,2.5536,31,4.071918,1.010274,891,3.05137,37.97,-121.26
0.631,1.7895,34,4.395904,1.174061,846,2.887372,37.97,-121.25
0.623,2.3056,43,5.19337,1.149171,690,3.812155,37.96,-121.26
0.698,3.0352,41,5.400901,1.009009,1143,2.574324,37.97,-121.26
0.75,2.0375,41,4.150485,0.917476,716,3.475728,37.97,-121.25
0.635,1.7898,35,4.970395,1.039474,892,2.934211,37.96,-121.26
0.553,2.0817,40,4.565684,0.970509,1208,3.238606,37.95,-121.25
0.593,1.725,44,4.47541,1.005464,677,3.699454,37.95,-121.26
0.62,2.1583,39,4.720513,1.097436,1368,3.507692,37.95,-121.26
0.54,1.275,41,5.835443,1.278481,382,4.835443,37.96,-121.27
0.628,2.5234,40,5.245098,1.029412,335,3.284314,37.96,-121.26
0.683,2.4866,26,4.67161,1.012712,1730,3.665254,37.96,-121.25
0.577,1.9187,29,3.936937,0.977477,788,3.54955,37.96,-121.24
0.622,1.9402,46,4.990025,1.067332,1384,3.451372,37.95,-121.25
0.638,3.7734,36,5.822581,1.016129,169,2.725806,37.95,-121.24
0.659,1.7798,30,5.428058,1.107914,967,3.478417,37.94,-121.25
1.136,2.8705,5,5.131034,1.121839,1857,4.268966,37.94,-121.24
0.65,2.0893,21,4.836735,0.967347,960,3.918367,37.93,-121.24
0.559,2.3269,28,4.422018,1.06422,782,3.587156,37.94,-121.25
0.483,2.0833,31,4.1825,0.955,1734,4.335,37.93,-121.25
0.53,1.4583,33,3.586735,0.903061,2248,3.823129,37.93,-121.26
0.517,1.7574,43,4.410959,1.128767,1409,3.860274,37.94,-121.26
0.612,2.125,24,5.127208,1.130742,1413,4.992933,37.93,-121.27
0.567,1.9375,35,4.386252,1.037643,2188,3.581015,37.94,-121.28
0.603,2.1705,36,4.024194,0.927419,451,3.637097,37.92,-121.28
0.577,1.8814,40,4.418898,1.07874,2268,3.571654,37.94,-121.28
0.591,2.551,37,4.840467,1.124514,1854,3.607004,37.93,-121.29
0.618,2.7829,24,4.204678,1.026316,1294,3.783626,37.93,-121.29
0.678,2.1591,23,4.346939,1.008746,1223,3.565598,37.93,-121.28
0.616,2.4412,30,5.441026,1.179487,851,4.364103,37.92,-121.28
0.731,3.1053,12,3.942446,0.863309,1175,4.226619,37.92,-121.29
0.659,1.69,31,5.290323,1.154839,576,3.716129,37.91,-121.28
0.814,2.4667,21,5.118421,1.032895,1140,3.75,37.93,-121.31
0.739,1.7694,28,4.594444,1.063889,3201,4.445833,37.92,-121.3
0.804,1.1964,33,4.368932,1.194175,236,2.291262,37.98,-121.24
0.672,2.1991,47,4.712766,1.042553,517,2.75,37.97,-121.24
0.577,2.875,37,4.400749,0.973783,951,3.561798,37.96,-121.24
0.572,1.6563,37,4.282332,1.027322,1591,2.897996,37.96,-121.23
0.592,1.5539,44,5.066667,1.087356,1277,2.935632,37.96,-121.23
0.892,2.625,36,5.335526,1.105263,514,3.381579,37.95,-121.23
0.584,2.401,37,4.492582,1,1121,3.326409,37.97,-121.22
0.564,1.9875,30,5.005764,1.097983,1177,3.391931,37.96,-121.22
0.721,2.625,31,4.416667,0.934524,1163,3.46131,37.96,-121.22
0.66,2.4097,19,4.950704,1.002347,1742,4.089202,37.92,-121.25
0.857,1.8958,28,5.959596,1.30303,315,3.181818,37.92,-121.23
2.258,5.3224,17,6.103634,1.025572,1562,2.102288,38,-121.36
1.524,3.675,22,5.098712,1.044349,1539,2.201717,38,-121.35
1.238,3.4231,6,4.711429,1.054286,732,2.091429,38,-121.35
2.42,10.0088,15,7.738854,1.003185,1016,3.235669,38.01,-121.37
0.944,3.5982,15,4.462562,0.996672,1520,2.529118,38.01,-121.35
1.733,4.0221,16,4.676768,1.161616,451,2.277778,38.01,-121.36
0.871,2.3339,16,3.761658,1.151986,1192,2.058722,38.01,-121.36
1.669,4.5278,16,5.934066,0.912088,507,2.785714,38.01,-121.36
1.75,3.2872,17,4.558296,1.013453,1114,2.497758,38.01,-121.34
1.551,5.318,27,6.321569,0.917647,630,2.470588,38.01,-121.33
1.292,4.0444,32,5.992272,1.061824,1642,2.537867,38,-121.34
0.989,3.2889,32,5.061086,1.050905,2177,2.46267,38,-121.33
1.519,5.9191,36,6.812808,1.019704,531,2.615764,38.01,-121.33
0.964,2.6765,20,5.300836,1.100279,919,2.559889,38.01,-121.32
1.028,2.7045,36,4.949367,0.936709,171,2.164557,38.01,-121.32
1.015,2.0091,21,3.802966,1.021186,1114,2.360169,38,-121.32
0.875,2.213,22,4.358178,1.078675,781,1.616977,38,-121.32
1.196,3.1369,14,4.974667,1.029333,1679,2.238667,38,-121.33
1.759,2.5,15,4.581967,1.105533,1837,1.882172,37.99,-121.33
1.946,3.9615,11,5.752564,1.112821,2195,2.814103,37.99,-121.34
2.347,6.556,14,5.925714,0.948571,1178,2.24381,37.99,-121.34
1.103,1.3729,15,3.603949,1.12079,3061,3.555168,37.99,-121.31
0.946,1.3531,20,2.968284,1.098881,1916,3.574627,37.98,-121.32
1.765,5.143,9,6.139896,1.098446,1129,2.92487,37.98,-121.33
1.5,2.7031,10,4.507205,1.144092,643,1.853026,37.98,-121.33
1.349,4.2589,8,5.145714,1.085714,684,1.954286,37.99,-121.36
1.917,5.3002,8,6.687023,1.089059,1158,2.946565,37.98,-121.34
1.364,4.3008,33,6.314159,1.081858,1109,2.45354,38.02,-121.33
1.338,5.1202,30,6.170663,0.971791,2038,2.874471,38.02,-121.34
1.621,3.1827,31,5.771654,1.03937,608,2.393701,38.02,-121.33
1.198,4.3008,37,5.862687,0.940299,915,2.731343,38.02,-121.33
1.308,4.4063,20,5.90056,1.051821,2071,2.90056,38.03,-121.34
1.306,4.918,19,5.930556,1.010417,906,3.145833,38.03,-121.33
1.621,5.5427,4,6.570292,0.952255,1234,3.27321,38.04,-121.36
1.591,5.5842,5,6.929147,0.987118,2206,3.552335,38.04,-121.35
1.46,3.7206,12,6.469303,1.060354,3771,3.924037,38.04,-121.35
1.482,5.0285,9,6.173789,1.054131,1290,3.675214,38.04,-121.36
2.447,5.6147,16,7.411111,1.022222,267,2.966667,38.05,-121.34
1.464,3.6083,16,5.720486,0.980903,2279,3.956597,38.04,-121.34
1.427,4.6477,15,7.434615,1.076923,965,3.711538,38.04,-121.33
1.267,2.2961,10,4.308219,0.958904,635,4.349315,38.03,-121.33
1.431,4.875,16,6.472,0.9968,1862,2.9792,38.03,-121.32
1.456,4.5179,15,6.862884,1.040189,1325,3.132388,38.04,-121.33
1.539,5.1878,10,6.799043,0.976077,657,3.143541,38.04,-121.33
1.557,5.7201,8,7.867769,1.053719,895,3.698347,38.03,-121.35
1.335,4.9861,12,7.123684,1.139474,1200,3.157895,38.03,-121.34
1.323,2.8403,16,6.428571,1.200772,1301,5.023166,38.02,-121.35
1.313,4.1739,16,5.981061,0.975379,1596,3.022727,38.03,-121.35
1.388,3.7375,14,4.898129,0.910603,1378,2.864865,38.03,-121.36
1.407,3.428,15,5.572317,1.001555,2183,3.395023,38.02,-121.35
2.061,4.1719,5,4.702532,1.14557,1010,2.130802,38.02,-121.36
0.787,3.5684,7,4.670715,1.159244,1518,2.048583,38.03,-121.36
0.928,4.5,30,5.533333,0.977778,167,3.711111,38.04,-121.32
1.053,3.7413,24,5.555556,1.034608,1743,3.174863,38.03,-121.31
0.984,2.5742,25,4.721374,0.979008,1947,3.715649,38.03,-121.32
0.991,3.5379,26,5.713427,1.068136,1544,3.094188,38.02,-121.32
1.1,2.5212,18,4.907723,1.011033,3036,3.045135,38.03,-121.31
1.123,1.9698,12,4.286624,1.140127,3440,3.651805,38,-121.29
1.053,1.886,23,4.610294,1.039706,1650,2.426471,37.99,-121.31
1,1.7774,23,3.636899,1.085378,3785,3.714426,38,-121.3
1,3.2788,29,5.262069,1.032184,1215,2.793103,38.01,-121.3
1.162,2.6495,27,5.363971,1.066176,1338,2.459559,38,-121.3
1.084,4.3958,35,5.857542,0.980447,977,2.72905,38,-121.31
1.319,3.9792,19,5.896104,1.025974,306,1.987013,38,-121.31
0.921,2.7981,24,4.729238,1.081911,2734,3.110353,38.02,-121.31
0.955,3.994,30,5.083832,0.968064,1547,3.087824,38.01,-121.3
1.048,3.0729,23,4.866766,1.031437,1890,2.829341,38.02,-121.32
1.016,2.8348,22,4.111546,1.005871,1304,2.551859,38.01,-121.31
0.905,1.4274,22,3.992248,1.054264,1367,2.11938,38.01,-121.31
1.176,4.0156,8,6.009009,1.006757,1713,3.858108,38.04,-121.3
1.028,3.1471,13,5.147208,1.015228,712,3.614213,38.03,-121.3
1.077,4.0227,10,6.346847,1.117117,782,3.522523,38.03,-121.3
0.973,3.1779,16,4.636166,0.960784,1860,4.052288,38.04,-121.29
0.911,2.2672,16,5.325183,1.077017,1629,1.991443,38.03,-121.29
0.941,3.0907,11,5.013986,1.01958,2769,3.872727,38.03,-121.28
1.113,2.5842,7,4.977833,1.086207,1615,3.977833,38.03,-121.29
1.074,3.9265,11,4.975904,0.903614,684,4.120482,38.03,-121.28
0.99,2.5437,12,5.065657,1.075758,1849,4.669192,38.02,-121.29
1.063,2.5473,16,4.225505,0.965785,3343,5.199067,38.02,-121.3
0.95,2.505,11,5.459048,1.245714,1404,2.674286,38.03,-121.3
0.875,2.8523,4,4.353448,1.103448,491,1.41092,38.02,-121.3
1.245,2.375,4,4.504854,1.042071,1784,5.773463,38,-121.29
1.379,4.4871,2,6.6907,1.166144,3327,3.476489,38.01,-121.29
0.959,3.175,8,4.802057,1.007712,1258,3.233933,38.02,-121.28
1.208,3.75,10,3.45,0.8,50,2.5,38.01,-121.29
0.828,3.4107,26,5.815385,1.153846,164,2.523077,38.05,-121.27
1.55,2.9821,32,6.576923,1.115385,138,2.653846,38.02,-121.27
1.125,1.15,52,4.88,1.04,62,2.48,38.05,-121.3
1.068,3.5735,25,5.448753,1.00277,1035,2.867036,38.05,-121.25
2.018,4.9861,26,6.623656,1.017204,1257,2.703226,38.04,-121.25
1.125,2.6994,16,4.303411,0.899461,1053,1.890485,38.01,-121.25
2.479,6.1805,32,7.526749,1.078189,677,2.786008,38.04,-121.23
2.125,5.5376,42,7,1.020408,116,2.367347,38.04,-121.22
2.207,6.6605,29,7.825397,1.038095,859,2.726984,38.03,-121.25
1.621,2.8167,35,6.459649,1.052632,783,2.747368,38,-121.22
1.25,2.4342,22,5.086667,0.996667,790,2.633333,38.01,-121.24
1.35,2.8958,21,7.824561,1.280702,182,3.192982,38,-121.25
0.875,2.3333,27,4.766667,1.133333,179,1.988889,37.99,-121.26
1.268,2.4688,25,4.838816,0.986842,721,2.371711,38,-121.24
1.531,5.5693,38,7.263889,1.111111,226,3.138889,37.99,-121.23
1.813,5.0362,27,6.480916,1.045802,373,2.847328,37.98,-121.23
1.577,6.0582,39,4.536082,0.85567,270,2.783505,37.97,-121.2
1.771,3.225,35,6.570093,1.093458,290,2.71028,38.04,-121.19
1.563,1.4732,28,4.960784,0.980392,201,3.941176,38.03,-121.16
1.25,3.3882,44,7.325301,1.301205,287,3.457831,38.02,-121.2
1.309,2.4674,31,5.125523,1.169456,1459,3.052301,37.99,-121.18
1.304,3.6389,28,6,1.082969,769,3.358079,37.97,-121.17
0.59,2.7958,32,5.06326,1.148418,1342,3.265207,37.95,-121.23
0.997,2.1513,27,4.698551,1.052174,909,2.634783,37.93,-121.19
1.5,1.125,20,5.469388,1.591837,77,1.571429,37.94,-121.23
1.214,4.75,21,4.60274,0.931507,206,2.821918,37.93,-121.22
0.769,2.8676,30,6.205882,1.241176,629,3.7,37.95,-121.22
1.469,2.5625,35,6.966102,1.254237,193,3.271186,37.96,-121.18
1.375,2.625,16,8.333333,1.666667,20,3.333333,37.9,-121.24
1.583,3.1719,42,5,1,256,2.752688,37.88,-121.26
0.557,0.9614,28,5.3,1.014286,171,2.442857,37.9,-121.28
0.836,1.6458,43,4.033333,1.0375,664,2.766667,37.88,-121.27
1.04,2.9531,34,4.316239,0.880342,678,2.897436,37.87,-121.27
1.25,2.9,38,5.947368,1.157895,125,3.289474,37.9,-121.31
1.625,5.7485,26,5.366667,0.9,1542,51.4,37.89,-121.29
1.031,2.6563,29,4.243478,0.93913,308,2.678261,37.87,-121.29
1.625,3.65,49,3.769231,0.923077,59,2.269231,37.87,-121.23
1.625,2.2891,31,6.348123,1.34471,1848,6.307167,37.94,-121.49
1.563,2.6842,44,5.169643,1.008929,1094,4.883929,37.88,-121.38
1.235,2.2619,13,5.099042,1.142173,1768,2.824281,38.13,-121.47
0.963,2.0284,35,5.325088,1.106007,868,3.067138,38.22,-121.42
1.857,4.3553,42,6.449686,1.050314,878,2.761006,38.15,-121.36
2.408,3.5,14,5.552846,1.078591,1071,2.902439,38.16,-121.32
1.869,5.5942,5,6.715203,1.072805,1327,2.841542,38.13,-121.32
1.472,5.5057,32,6.007042,1.028169,923,3.25,38.09,-121.35
1.301,3.9323,5,6.017738,1.101996,2725,3.021064,38.15,-121.32
1.781,3.95,22,6.894737,1.017544,134,2.350877,38.12,-121.23
2.028,3.6312,48,8.130435,1.173913,240,3.478261,38.11,-121.23
2.3,6.4562,23,7.626506,1.096386,236,2.843373,38.09,-121.23
1.55,2.0625,35,4.626866,0.925373,525,2.61194,38.09,-121.26
1.75,2.0694,31,6.090909,0.963636,154,2.8,38.09,-121.3
2.045,3.1917,21,5.56338,0.971831,533,2.502347,38.07,-121.29
1.528,3.0592,28,5.378517,1.079284,1167,2.984655,38.07,-121.25
1.274,3.875,27,6.285714,0.992481,303,2.278195,38.14,-121.29
1.207,3.2123,17,4.946403,0.981664,1867,2.633286,38.14,-121.3
1.018,3.2338,34,5.17757,1.016822,1409,2.633645,38.14,-121.29
1.108,2.515,34,5.319149,1.195035,674,2.390071,38.14,-121.29
1.135,2.3917,31,5.169231,1.087179,453,2.323077,38.13,-121.29
1.167,2.8942,27,5.229167,1,470,2.447917,38.13,-121.3
1.318,3.2303,23,5.739479,1.01002,1298,2.601202,38.13,-121.3
1.753,4.8787,23,6.660828,1.007962,1886,3.003185,38.15,-121.29
0.995,3.3987,37,5.70087,1.083478,1431,2.488696,38.14,-121.28
0.869,2.2883,33,3.978747,1,2659,2.974273,38.14,-121.27
1.375,2.125,40,4.056769,1.122271,576,2.515284,38.14,-121.27
1.288,4.119,38,5.506876,0.982318,1223,2.40275,38.14,-121.28
1.432,4.0625,48,5.375,0.946023,804,2.284091,38.13,-121.28
1.141,2.1979,52,4.804444,1.142222,437,1.942222,38.13,-121.27
0.982,2.1771,40,4.942387,1.047325,1197,2.462963,38.13,-121.27
1.254,2.5401,32,4.829268,0.969871,1916,2.748924,38.13,-121.28
1.107,2.8237,34,5.203822,1.019108,1906,3.035032,38.12,-121.28
1.08,2.4949,44,5.318284,1.088036,1043,2.354402,38.12,-121.27
1.548,5,20,6.465306,1.04898,1390,2.836735,38.13,-121.29
1.537,5.0528,26,6.064516,0.967742,937,2.518817,38.13,-121.3
1.325,3.9607,18,5.8327,1.045627,741,2.81749,38.12,-121.29
2.293,7.6889,11,6.813688,0.958175,767,2.91635,38.12,-121.3
1.717,4.196,5,5.515683,1.097786,2679,2.471402,38.11,-121.3
1.03,2.4482,11,4.150919,1.041995,2106,2.76378,38.11,-121.27
1.368,3.8825,10,5.235915,1.035211,1559,2.744718,38.11,-121.28
1.201,3.8672,15,5.437333,1.024,1178,3.141333,38.11,-121.27
1.331,2.5556,13,4.013201,0.966997,1441,2.377888,38.1,-121.28
1.633,3.775,14,5.519573,1.05694,785,2.793594,38.1,-121.29
0.707,1.9238,39,3.996942,0.969419,1862,2.847095,38.13,-121.27
0.878,2.5587,37,4.738854,1.070064,1455,3.089172,38.12,-121.27
0.688,2.2188,38,3.574307,1.035264,1226,3.088161,38.13,-121.26
0.738,1.8575,27,4.247664,1.07243,1182,2.761682,38.12,-121.26
0.911,3.2993,25,5.553191,1.148936,789,3.357447,38.13,-121.25
1.509,4.2448,4,6.512658,1.158228,933,2.952532,38.11,-121.26
1.151,3.1284,8,4.375987,1.014218,1611,2.545024,38.11,-121.26
1.333,2.3,16,4.498084,0.927203,464,1.777778,38.14,-121.25
1.168,3.5333,10,5.154434,1.01682,1823,2.787462,38.14,-121.26
0.829,1.75,35,4.218447,1.108414,2016,3.262136,38.13,-121.27
0.831,2.0875,25,3.933642,1.041667,2053,3.16821,38.13,-121.26
1.13,3.3929,28,5.673961,1.065646,1365,2.986871,38.22,-121.24
1.512,3.475,24,6.025956,1.060109,2038,2.784153,38.16,-121.22
2.442,4.0924,19,5.942222,1.048889,744,3.306667,38.17,-121.28
1.467,3.6398,27,5.952703,1.051802,1455,3.277027,38.21,-121.32
1.225,2.4906,31,6.18038,1.158228,999,3.161392,38.16,-121.16
1.139,3.5774,14,5.409186,1.037578,1371,2.862213,38.16,-121.14
2,3.6528,13,6.259615,0.980769,301,2.894231,38.25,-121.06
1.742,4.0365,18,5.974249,1.001431,2164,3.095851,38.21,-121.15
1.663,2.9875,19,6.508806,1.097847,1544,3.021526,38.14,-121.05
1.05,2.4545,23,5.404255,0.992908,358,2.539007,38.19,-121.09
1.652,3.7687,27,5.405405,0.97973,1085,2.443694,38.13,-121.19
1.611,4.8125,21,7.027108,1.135542,1073,3.231928,38.07,-121.18
1.769,4.7069,27,6.523256,1.116279,873,3.383721,38,-120.97
1.565,3.275,17,5.461369,1.059603,1649,3.640177,37.93,-121.05
1.875,2.9241,32,6.08427,1.05618,471,2.646067,38.04,-121.11
1.522,4.517,21,5.749304,0.952646,1021,2.844011,38.03,-121.09
1.589,3.4265,36,4.843972,1.12766,505,3.58156,38,-121.12
1.134,2.9083,32,5.586057,1.117647,1198,2.610022,37.8,-120.99
1.413,3.6107,13,5.261097,0.971279,2248,2.934726,37.8,-121
1.109,2.7857,20,5.110187,1.02079,1227,2.550936,37.79,-120.98
1.419,2.883,28,5.875931,1.066998,1231,3.054591,37.84,-120.97
1.576,3.8534,32,5.59901,1.029703,1156,2.861386,37.77,-120.96
2,2.5643,32,6.164905,1.116279,1466,3.099366,37.78,-121.04
1.694,2.683,24,5.287037,1.012346,1258,3.882716,37.86,-121.06
0.971,2.4598,31,4.257862,0.90566,523,3.289308,37.74,-121.13
0.909,3.4643,28,4.173469,1.061224,244,2.489796,37.74,-121.13
1.022,2.3924,35,5.271429,1.080952,573,2.728571,37.73,-121.12
1.346,3.6016,21,5.387755,1.077098,1175,2.664399,37.74,-121.13
1.259,3.3158,40,4.791489,0.93617,667,2.838298,37.73,-121.13
1.827,4.4213,11,7.345936,1.132325,1605,3.034026,37.74,-121.11
1.49,3.3578,35,5.45,0.973529,958,2.817647,37.8,-121.1
1.921,4.1833,22,6.564232,1.035264,1252,3.153652,37.76,-121.11
1.39,3.4426,7,5.416393,1.028415,3006,3.285246,37.73,-121.16
1.824,3.4009,22,6.214834,1.066496,1292,3.304348,37.76,-121.25
1.656,2.6368,34,5.769022,1.05163,1310,3.559783,37.72,-121.22
1.261,3.6378,17,5.432075,1.022642,1802,3.4,37.81,-121.22
0.944,2.1186,28,4.707581,1.039711,1719,3.102888,37.8,-121.22
0.919,2.125,37,4.919431,1.052133,521,2.469194,37.8,-121.22
1.243,2.995,18,4.750988,0.98419,1531,3.025692,37.81,-121.21
0.942,2.7443,31,4.111765,1.094118,460,2.705882,37.8,-121.21
1.208,2.1786,44,4.109589,0.986301,160,2.191781,37.8,-121.21
1.018,1.4853,45,5.285714,1.2,167,2.385714,37.8,-121.21
0.969,1.6724,33,4.09596,0.934343,446,2.252525,37.79,-121.21
0.992,2.6053,33,4.786632,1.102828,971,2.496144,37.8,-121.21
1.721,5.193,8,6.255814,0.990033,999,3.318937,37.81,-121.21
1.353,3.7546,28,5.756614,1.015873,1512,2.666667,37.8,-121.2
1.308,3.5625,24,5.42492,1.099042,927,2.961661,37.8,-121.2
1.015,2.4798,36,5.812081,1.073826,502,3.369128,37.79,-121.2
1.018,4.0972,37,5.759259,1.12963,171,3.166667,37.8,-121.2
1.639,5.0369,12,5.624233,0.981595,2173,3.332822,37.81,-121.21
1.118,3.5365,22,5.368201,1.07113,3082,12.895397,37.88,-121.17
1.976,3.8472,35,6.296482,1.020101,1316,3.306533,37.82,-121.17
1.614,4.4423,18,6.076512,1.032028,1912,3.402135,37.83,-121.2
2.125,7.3718,26,5.486111,1.027778,193,2.680556,37.81,-121.2
1.75,2.7321,8,5.139386,1.095908,1959,2.505115,37.81,-121.19
1.125,1.9464,16,4.464646,0.962963,509,1.713805,37.79,-121.18
1.063,3.375,4,2,1,79,2.724138,37.78,-121.2
1.583,4.8229,20,5.571429,1,149,3.040816,37.78,-121.23
1.95,4.075,7,6.398758,1.077019,2553,3.171429,37.79,-121.24
1.739,2.7083,16,5.118785,1.077348,1013,2.798343,37.79,-121.27
0.741,1.6111,13,4.350649,1.155844,247,3.207792,37.8,-121.22
1.05,1.7228,36,4.962264,1.042453,712,3.358491,37.79,-121.22
1.019,2.5025,38,4.708972,0.986871,1320,2.888403,37.79,-121.22
1.179,4.0815,21,5.166667,1.002688,1130,3.037634,37.79,-121.23
1.694,4.4766,5,7.013544,1.076749,1549,3.496614,37.79,-121.22
1.168,2.7734,23,5.102828,1.089974,1198,3.079692,37.79,-121.23
1.308,2.2254,11,4.598499,1.247655,1155,2.166979,37.8,-121.23
1.61,3.5595,6,4.933926,1.016518,2319,2.946633,37.81,-121.24
1.371,4.2431,15,5.217235,0.964093,1886,3.385996,37.81,-121.23
